0;1;2;3
206297.0;0.5869126199779875;3.0; A_PREACCEPTED
206309.0;1.2188975384710838;4.0; A_PREACCEPTED
206333.0;0.6833635146273365;1.0; A_SUBMITTED
206336.0;0.23323202824262146;1.0; A_SUBMITTED
206339.0;0.5790979803721694;3.0; A_PREACCEPTED
206342.0;0.35497931989620124;3.0; A_PREACCEPTED
206348.0;0.34578239615489537;3.0; A_PREACCEPTED
206315.0;1.669235622001775;5.0; A_PREACCEPTED
206366.0;0.9683963687100048;3.0; A_PREACCEPTED
206369.0;1.2361651279583072;3.0; A_PREACCEPTED
206291.0;0.10771583660544937;7.0; A_FINALIZED
206372.0;1.2371621054110946;3.0; A_PREACCEPTED
206384.0;0.14598339331490484;3.0; A_PREACCEPTED
206414.0;0.35849881893664315;4.0; W_Afhandelen leads
206420.0;0.9239077796472772;3.0; A_PREACCEPTED
0.3938257614771525;;;
