0;1;2;3
206270.0;0.4105272311208452;3.0; A_PREACCEPTED
206285.0;0.4970203259239421;4.0; A_PREACCEPTED
206291.0;0.5699044291989255;3.0; A_PREACCEPTED
206297.0;0.5869126199779875;3.0; A_PREACCEPTED
206300.0;0.4517463520459457;3.0; A_PREACCEPTED
206309.0;1.2188975384710838;4.0; A_PREACCEPTED
206333.0;0.6833635146273365;1.0; A_SUBMITTED
206336.0;0.23323202824262146;1.0; A_SUBMITTED
206339.0;0.5790979803721694;3.0; A_PREACCEPTED
206342.0;0.35497931989620124;3.0; A_PREACCEPTED
206348.0;0.34578239615489537;3.0; A_PREACCEPTED
206360.0;0.4569883768089875;3.0; A_PREACCEPTED
206267.0;1.1335483076270938;4.0; W_Completeren aanvraag
206315.0;0.6428371442851011;4.0; W_Afhandelen leads
206366.0;0.9683963687100048;3.0; A_PREACCEPTED
206369.0;1.2361651279583072;3.0; A_PREACCEPTED
206372.0;1.2371621054110946;3.0; A_PREACCEPTED
206384.0;0.14598339331490484;3.0; A_PREACCEPTED
206417.0;0.11945990237624926;3.0; A_PREACCEPTED
206414.0;0.35849881893664315;4.0; W_Afhandelen leads
206420.0;0.9239077796472772;3.0; A_PREACCEPTED
206453.0;0.30388234773909395;4.0; W_Completeren aanvraag
206432.0;0.7235385702348773;4.0; A_PREACCEPTED
206438.0;1.3102908024535553;4.0; A_PREACCEPTED
206441.0;1.0538787899057391;5.0; W_Completeren aanvraag
206471.0;1.1546252697423989;3.0; A_PREACCEPTED
206477.0;0.24593025097646226;3.0; A_PREACCEPTED
206480.0;1.0774758464802177;3.0; A_PREACCEPTED
206483.0;0.9147366321062225;3.0; A_PREACCEPTED
206489.0;0.9793460999662236;3.0; A_PREACCEPTED
206504.0;0.3872122287520894;3.0; A_PREACCEPTED
206513.0;0.591120606823313;3.0; A_PREACCEPTED
206528.0;1.1110986786368722;3.0; A_PREACCEPTED
206567.0;0.7186514942674045;1.0; A_SUBMITTED
206579.0;0.6663651811977851;3.0; A_PREACCEPTED
206597.0;0.5619239979700927;3.0; A_PREACCEPTED
206600.0;0.49111067537579944;3.0; A_PREACCEPTED
206606.0;1.0120502870115553;3.0; A_PREACCEPTED
206609.0;1.5038488949142823;3.0; A_PREACCEPTED
206615.0;0.2006722622415269;1.0; A_SUBMITTED
206621.0;1.696817432029583;3.0; A_PREACCEPTED
206624.0;1.6162894175065627;3.0; A_PREACCEPTED
206627.0;1.323463862197277;3.0; A_PREACCEPTED
206636.0;0.6544717998960337;1.0; A_SUBMITTED
206642.0;0.24724966541163695;1.0; A_SUBMITTED
206645.0;0.8780956415855248;1.0; A_SUBMITTED
206660.0;0.7890685761411365;1.0; A_SUBMITTED
206669.0;0.42226419810302285;1.0; A_SUBMITTED
206558.0;2.1299638821414573;3.0; W_Afhandelen leads
206543.0;3.4969534143975327;4.0; W_Completeren aanvraag
206546.0;4.6108050976548345;4.0; W_Completeren aanvraag
206549.0;3.0504436543417386;4.0; W_Completeren aanvraag
206751.0;1.109967693912668;4.0; A_PREACCEPTED
206294.0;0.5119499571160842;6.0; W_Completeren aanvraag
206793.0;0.4773093721251771;4.0; W_Completeren aanvraag
206883.0;1.7823657187025908;3.0; W_Afhandelen leads
206901.0;1.234648026972316;4.0; W_Completeren aanvraag
206633.0;0.9981336206948608;7.0; A_FINALIZED
206672.0;0.4316206089235719;9.0; O_SELECTED
206880.0;0.010629682456553935;4.0; W_Completeren aanvraag
206910.0;0.9153100001883514;4.0; W_Completeren aanvraag
206763.0;0.9202063002892191;4.0; W_Completeren aanvraag
206928.0;2.187765225709426;4.0; A_PREACCEPTED
207020.0;1.5869825662820727;6.0; A_PREACCEPTED
207119.0;0.3887718219842229;6.0; O_SELECTED
206952.0;1.1166056541463978;6.0; W_Completeren aanvraag
207212.0;0.1497176676777272;3.0; A_PREACCEPTED
207218.0;0.10248987589527192;7.0; O_SELECTED
207047.0;0.8037575883131696;7.0; W_Completeren aanvraag
206811.0;0.17551472761683207;6.0; W_Completeren aanvraag
207215.0;1.2361175206258297;4.0; W_Completeren aanvraag
207044.0;2.902733052548868;6.0; W_Completeren aanvraag
207359.0;0.06543779918939574;9.0; A_PREACCEPTED
207328.0;0.9534885268517832;4.0; W_Completeren aanvraag
207392.0;0.06484613018756136;4.0; W_Completeren aanvraag
207440.0;0.9574191739834259;4.0; W_Completeren aanvraag
207389.0;0.8808117328940823;7.0; O_SELECTED
207449.0;0.5440485012325802;4.0; A_PREACCEPTED
207407.0;0.984897841928168;5.0; W_Completeren aanvraag
207380.0;1.2016190141784686;5.0; W_Completeren aanvraag
207464.0;0.6232914900804587;4.0; W_Completeren aanvraag
207470.0;0.8547044607435392;4.0; W_Completeren aanvraag
207128.0;0.0509099627698224;8.0; W_Completeren aanvraag
207413.0;0.2761754549216975;6.0; W_Completeren aanvraag
207488.0;0.4185109420444033;3.0; A_PREACCEPTED
206721.0;0.20895110326134558;8.0; W_Completeren aanvraag
207503.0;0.5344256076351634;3.0; A_PREACCEPTED
207506.0;0.7772523501520501;3.0; A_PREACCEPTED
207461.0;0.9870924949334792;4.0; W_Completeren aanvraag
207515.0;0.14945734909041275;3.0; A_PREACCEPTED
207527.0;0.5886075497295473;3.0; A_PREACCEPTED
206411.0;0.6165334399639353;7.0; W_Completeren aanvraag
207539.0;0.008751973277743463;3.0; A_PREACCEPTED
207284.0;0.22200453320770497;9.0; O_SELECTED
207560.0;0.2230083119517341;3.0; A_PREACCEPTED
207518.0;1.2412189114131267;4.0; W_Completeren aanvraag
207593.0;0.21451999021065893;3.0; A_PREACCEPTED
207434.0;1.479752156839997;10.0; O_CREATED
207599.0;0.4192877826792287;4.0; W_Completeren aanvraag
207245.0;0.8885700995997114;6.0; W_Completeren aanvraag
0.3309603373209635;;;
