0;1;2;3
206309.0;1.2188975384710838;4.0; A_PREACCEPTED
206333.0;2.110071580024783;3.0; A_PREACCEPTED
206336.0;0.23323202824262146;1.0; A_SUBMITTED
206339.0;0.5790979803721694;3.0; A_PREACCEPTED
206342.0;0.35497931989620124;3.0; A_PREACCEPTED
206315.0;1.669235622001775;5.0; A_PREACCEPTED
206366.0;0.9683963687100048;3.0; A_PREACCEPTED
206369.0;1.2361651279583072;3.0; A_PREACCEPTED
206372.0;1.2371621054110946;3.0; A_PREACCEPTED
206384.0;0.14598339331490484;3.0; A_PREACCEPTED
206414.0;0.35849881893664315;4.0; W_Afhandelen leads
206417.0;0.17002107949676204;8.0; A_FINALIZED
206453.0;0.30388234773909395;4.0; W_Completeren aanvraag
206432.0;0.7235385702348773;4.0; A_PREACCEPTED
206438.0;1.3102908024535553;4.0; A_PREACCEPTED
0.3662967244784037;;;
