0;1;2;3
206270.0;0.4105272311208452;3.0; A_PREACCEPTED
206285.0;0.4970203259239421;4.0; A_PREACCEPTED
206291.0;0.5699044291989255;3.0; A_PREACCEPTED
206297.0;0.5869126199779875;3.0; A_PREACCEPTED
206300.0;0.4517463520459457;3.0; A_PREACCEPTED
206309.0;1.2188975384710838;4.0; A_PREACCEPTED
206333.0;0.6833635146273365;1.0; A_SUBMITTED
206336.0;0.23323202824262146;1.0; A_SUBMITTED
206339.0;0.5790979803721694;3.0; A_PREACCEPTED
206342.0;0.35497931989620124;3.0; A_PREACCEPTED
206348.0;0.34578239615489537;3.0; A_PREACCEPTED
206360.0;0.4569883768089875;3.0; A_PREACCEPTED
206267.0;1.1335483076270938;4.0; W_Completeren aanvraag
206315.0;0.6428371442851011;4.0; W_Afhandelen leads
206366.0;0.9683963687100048;3.0; A_PREACCEPTED
206369.0;1.2361651279583072;3.0; A_PREACCEPTED
206372.0;1.2371621054110946;3.0; A_PREACCEPTED
206384.0;0.14598339331490484;3.0; A_PREACCEPTED
206417.0;0.11945990237624926;3.0; A_PREACCEPTED
206414.0;0.35849881893664315;4.0; W_Afhandelen leads
0.2334998607635498;;;
